RFQ Search Key,Buyer,Business Partner Search Key,Contact,MPN,MFR Text,Quoted Quantity,Cost,Currency,Date Code,MOQ,SPQ,Packaging,Lead Time,COO,RoHS,Vendor Notes
1130292,Jake Harris,1002482,,0251002.MRT1L,,100,0.60,,ROHS -OEM REEL-,,,,,,, - Manual extraction batch 2
1130577,Jake Harris,1002571,,IXDD609SI,,160,0.89,USD,,,,,Stock,of destination,,
1130577,Jake Harris,1002482,,LM2591HVS-5.0/NOPB,,3,20.00,USD,,,,,,,,
1130577,Jake Harris,1004598,,IXDD609SI,,160,5.000,,,,,,,,,Manual extraction batch 3
1130577,Jake Harris,1004598,,IXDD609SI,,160,0.89,,,,,,Stock,,, - Manual extraction
1130577,Jake Harris,1000453,,LM2591HVS-5.0NOPB,,35,5,USD,,,,,,,,
1130292,Jake Harris,,,594D127X0020R2T,,410,2.00,,0424,,,,,,,Manual extraction batch 4
1130292,Jake Harris,,,594D127X0020R2T,,410,2.00,USD,,,,,,,,Manual extraction batch 4
1130292,Jake Harris,,,594D127X0020R2T,,410,1,USD,A677,,,,>,,,Manual extraction batch 4
1130577,Jake Harris,1000944,,P600M,,4198,0.17,,,,,,,,,Quoted MPN: P600M-LF. Batch 12
1130577,Jake Harris,1000944,,P600M,,5500,0.17,USD,,,,,,al parts,,Quoted MPN: P600MTR. Quoted MPN: P600MTR (RFQ MPN: P600M).
1130577,Jake Harris,1000944,,P600M,,600,0.059,,,,,,,,,
1130292,Jake Harris,1000546,,DG403DY-T1-E3,,2,1,,,,,,,,,
1130292,Jake Harris,1000546,,DG403DY-T1-E3,,2,1,USD,A6F3,,,,,,,
1130292,Jake Harris,1002410,,0251002.MXL,,0251002,0.45,USD,,,,,,ated from outside of,,Manual extraction batch 3
1130292,Jake Harris,1002669,,TG110S050N2RLTR,,2000,0.55,USD,Qty,,,,,CHINA,,
1130292,Jake Harris,1004411,,594D127X0020R2T,,410,0.98,USD,,,,,d.,al,,
1130292,Jake Harris,1004926,,DG403DYE3,,6,8,USD,Price,,,,,,,
1130577,Jake Harris,1004926,,VS80CPQ150N3,,120,4,USD,RoHs Price,,,,,,,
1130577,Jake Harris,1000453,,B82793S513N201,,1455,0.3,USD,,,,,,,,
1130577,Jake Harris,1003743,,B82793-S513-N201,,310,0.40,USD,,,,,,,,
1130577,Jake Harris,1003743,,B82793-S513-N201,,310,0.40,,,,,,,,,
1130292,Jake Harris,1006714,,0251002.MXL,,0251002,0.20,USD,,,,,,Philippines New part,,Manual extraction batch 3
1130577,Jake Harris,1001094,,80CPQ150PBF,,50,3.13,USD,,,,,,MY Kind Regards Zil,, - Manual extraction
1130577,Jake Harris,1008419,,BAT54S-7-F,Diodes Inc,300,0.01608,,22+ Price,,,,FOB Almelo,,, - Manual extraction
1130577,Jake Harris,1008419,,BAT54S-7-F,,28992,1,USD,A70A,,,,,,,
1130292,Jake Harris,1011575,,ISO7742DWR,,7742,1.32,USD,is 2242,,,,,,,Manual extraction batch 3
1130577,Jake Harris,1005586,,B82793S513N201,,01904,0.30,USD,,,,,,China For a picture,,Quoted MPN: B82793S. Manual batch 11
1130577,Jake Harris,1007917,,P600M-E3/54,,4000,0.60,,,,,,,,,
1130577,Jake Harris,1007917,,P600M-E3/54,,4000,0.6,USD,A70D,,,,,,,Manual extraction batch 3
1130292,Jake Harris,1009528,,MPZ2012S101AT000,,3860,1,USD,A705,,,,SHIRE,,,Manual extraction batch 5
1130577,Jake Harris,1003776,,P600M-E3/54,,4000,0.6,USD,,,,,,,,Manual extraction batch 3
1130292,Jake Harris,1000491,,0251002.MRT1L,Littelfuse Inc,531,0.310,USD,,,,,,,Y,1 part mfr reel x 981pcs.
1130292,Jake Harris,1000491,,J0011D21BNL,Pulse Engineering,13827,2.000,USD,,,,,,,N,25 pcs per FULL tube.
1130577,Jake Harris,1000491,,FZT751,,3000,0.090,USD,MIXED,,,,,,Y,Quoted MPN: FZT751TA. oldest dc 97+
1130577,Jake Harris,1000491,,BAT54S-7-F,Diodes Inc,72,0.034,USD,1707,,,,,,Y,Full reel
1130292,Jake Harris,1000491,,DG403DYZ,Intersil Corp,504,1.389,USD,,,,,,,N,"2 tubes (24,48)."
1130577,Jake Harris,1000491,,P600M,GEN SEMI,100,0.200,USD,0412,,,,,al reel MSL,N,Quoted MPN: P600M/4. parts on original reel
1130292,Jake Harris,1002855,,J0011D21BNL,Pulse Engineering,775,1.95,,05+,,,Tubed,,,Y,
1130292,Jake Harris,1003019,,J0011D21BNL,Pulse Engineering,135,3.50,USD,07+ MFG,,,,zell ( Chip 1 USA ),CHINA,,
1130577,Jake Harris,,,P600M-E3/54,,4000,0.60,,,,,,,,,
1130577,Jake Harris,,,P600M-E3/54,,4000,0.6,USD,,,,,,,,Manual extraction batch 3
1130292,Jake Harris,1002612,,TG110-S050N2LF-TR,,750,0.75,,,,,,,,, - Manual extraction
1130577,Jake Harris,1005611,,B72510E300K62,,4100,5,USD,14,,,,,,,
1130577,Jake Harris,1004201,,2220YA250472KXTB16,,284,0.70,,,,,,,,,
1130577,Jake Harris,1002886,,HCF4093M013TR,,17500,0.50,,,,,,,,,
1130577,Jake Harris,1001208,,BCP53-16TF,Texas Instruments,30,0.30,USD,,,,,Stock,China,,
1130577,Jake Harris,1002863,,FSM4JSMATR,,7500,13,USD,,,,,180 days,al Parts,,Manual extraction batch 3
1130292,Jake Harris,1002611,,RMCP2010FT22R0,,10,10,USD,,,,,,,,
1130577,Jake Harris,1002611,,NTCS0603E3103FHT,,425,0.3,USD,,,,,,,,
1130577,Jake Harris,1001036,,BCP53-16TX,,26000,0.73,,,,,,,,,
1130292,Jake Harris,,,SBAS16LT3G,,22,0.10,,,,,,3G),,,
1130577,Jake Harris,1000994,,BCP53-16TX,,29,0.29,USD,,,,,sville,,,as listed online there is a $250. line min order.
1130292,Jake Harris,,,SBAS16LT1G,,22,0.10,,,,,,1G),,,
1130292,Jake Harris,1003601,,TG110-S050N2RLTR,,725,2.37,,,,,,,,,
1130577,Jake Harris,1000494,,BTS723GW,All Labels,35,2.35,USD,,,,,,,,
1130577,Jake Harris,1000494,,BTS723GW,,379,1,USD,A66E,,,,,,,
1130292,Jake Harris,1003324,,FWH-125B,,7,95,USD,,,,,,,,
1130292,Jake Harris,1002999,,TG110-S050N2LFTR,,750,0.75,,,,,,,,,
1130577,Jake Harris,1004574,,P600M,,18500,15,USD,,,,,,,,
1130292,Jake Harris,1001098,,TG110-S050N2RLTR,Halo,725,2.37,,,725,,,ils:,al brand,,that we can only process two (2) email addresses in our system. So be extremely careful to specify which two email addresses you want the order to reach. - Manual extraction batch 2
1130292,Jake Harris,1001637,,J0011D21BNL,,775,1.95,,,,,,,,,
1130292,Jake Harris,1001637,,J0011D21BNL,,775,1.95,USD,,,,,,,,Manual extraction batch 3
1130292,Jake Harris,1001637,,J0011D21BNL,,775,9,USD,,,,,,,,Manual extraction batch 3
1130292,Jake Harris,1001637,,J0011D21BNL,,775,1.95,USD,,,,,,,,Manual extraction batch 3
1130292,Jake Harris,1001637,,J0011D21BNL,,775,6,USD,,,,,,,,Manual extraction batch 3
1130292,Jake Harris,1001637,,J0011D21BNL,,775,1.95,USD,,,,,,,,Manual extraction batch 3
1130577,Jake Harris,1001637,,LM2903AVQDR,,2400,0.10,,,,,,,,,
1130577,Jake Harris,1001637,,LM2903AVQDR,,2400,0.10,USD,,,,,,,,
1130577,Jake Harris,1001637,,LM2903AVQDR,,2400,0.19,USD,,,,,,,, - Manual extraction
1130577,Jake Harris,1001637,,LM2903AVQDR,,2400,0.19,USD,,,,,,,, - Manual extraction
1130577,Jake Harris,1001637,,LM2903AVQDR,,2400,0.19,USD,,,,,,,, - Manual extraction
1130577,Jake Harris,1001637,,LM2903AVQDR,,2400,0.19,USD,,,,,,,, - Manual extraction
1130577,Jake Harris,1001637,,LM2903AVQDR,,2400,0.19,USD,,,,,,,, - Manual extraction
1130577,Jake Harris,1003216,,80CPQ150PBF,,50,2.00,,,,,,,,,Manual extraction batch 5
1130577,Jake Harris,1003216,,80CPQ150PBF,,50,3.13,USD,A6F3,,,,,,, - Manual extraction
1130577,Jake Harris,1003216,,80CPQ150PBF,,8,1,USD,A6F3,,,,ération,of origin,,
1130577,Jake Harris,1003155,,BCP53-16TX,,700,383,USD,,,,,s),peration,,
1130292,Jake Harris,1004137,,DG403DYZ,new and factory original parts,22,3,USD,,,,,d.,al parts Best Regar,,
1130292,Jake Harris,1000942,,DG403DY-T1-E3,,2,75,USD,16+ br,,,,Stock,,,
1130292,Jake Harris,1000942,,DG403DY-T1-E3,,2,1,,,,,,Stock,,,
1130292,Jake Harris,1000942,,0251002.MRT1L,,570,0.3,USD,,,,,Stock,,,
1130292,Jake Harris,1000942,,0251002.MRT1L,,100,0.60,,,,,,Stock,,,
1130577,Jake Harris,1000942,,IXDD609SIATR,,100,0.25,USD,,,,,Stock,,,Manual extraction batch 3
1130577,Jake Harris,1000942,,IXDD609SIATR,,609,0.25,,,,,,Stock,,,
1130292,Jake Harris,1000942,,TG110-S050N2LFTR,,23,6,USD,,,,,,,,
1130292,Jake Harris,1000942,,TG110-S050N2LFTR,,750,0.75,,,,,,Stock,,,
1130577,Jake Harris,1000515,,SM24CANB02HTG,,3000,0.15,,,,,,,,,
1130577,Jake Harris,1006423,,B340-13-F,,1774,0.14,USD,,,,,,,, - Manual extraction
1130577,Jake Harris,1006423,,B340-13-F,,1774,0.11,,,,,,,,,Manual extraction batch 5
1130577,Jake Harris,1006423,,B340-13-F,,1774,0.14,,,,,,,of origin,, - Manual extraction
1130577,Jake Harris,1003155,,B72510E300K62,,3000,6,USD,,,,,s),peration,,
1130292,Jake Harris,1005735,,MPZ2012S101AT000,,8580,0.025,,,,,,,,,
1130292,Jake Harris,1005735,,MPZ2012S101AT000,,3860,234.63,USD,,,,,EXW Israel terms.,,,Manual extraction batch 5
1130292,Jake Harris,1005977,,0251002.MRT1L,,40,70.,USD,,,,,,ated from outside of,,
1130577,Jake Harris,1003155,,B72510E300K62,,3000,567,USD,,,,,s),peration,,
1130577,Jake Harris,1005735,,TPS73801DCQR,,300,405.00,,,,,,,,,
1130577,Jake Harris,1005735,,TPS73801DCQR,,300,405.00,USD,QR TI 18+ 300 1,,,,EXW Israel terms.,,,Manual extraction batch 4
1130292,Jake Harris,1005541,,0251002.MRT1L,,100,0.60,,,,,,D.,,,
1130292,Jake Harris,1000453,,MPZ2012S101AT000,,0,0,USD,,,,,,,,
1130292,Jake Harris,1000943,,594D127X0020R2T,,410,2.00,,200318,,,,,,,"[PARTIAL - needs: price, qty]"
1130292,Jake Harris,1002573,,DG403DYZ,,133,1,USD,A6F4,,,,,,,
1130577,Jake Harris,1005947,,BAT54S-7-F,Diodes Inc,3000,0.0160,USD,,,,REEL,,,,
1130577,Jake Harris,1005947,,BAT54S-7-F,Diodes Inc,2130,0.0160,USD,,,,REEL,,,,
1130577,Jake Harris,1005947,,BAT54S-7-F,Diodes Inc,300,0.0160,USD,1530 PACKAGING,,,CUT TAPE Thank you for choosing Akira Global,,,,
1130292,Jake Harris,1002557,,SBAS16LT1G,,22,0.10,USD,,,,,,Total Stock QTY,,
1130577,Jake Harris,1004810,,IXDD609SIATR,,100,2.00,USD,,,,,,,,Manual extraction batch 3
1130577,Jake Harris,1004810,,P600M-E3/54,,4000,2.00,USD,,,,,,,,Manual extraction batch 3
1130577,Jake Harris,1004810,,P600M-E3/54,,4000,0.60,,,,,,,,,
1130577,Jake Harris,1005947,,IXDD609SIATR,Littelfuse Inc,609,0.25,,,246,,,Stock ships same day,,,
1130292,Jake Harris,,,L50QS125,,3,209.99,USD,,,,,,,,[VENDOR NOT IN DB: Accord Technologies <accordtec@gmail.com>]
1130292,Jake Harris,,,FWH-125B,,30,119.99,USD,,,,,,,,[VENDOR NOT IN DB: Accord Technologies <accordtec@gmail.com>]
1130292,Jake Harris,1004888,,0251002.MXL,,0251002,1.00,USD,LISTED,,,,,,,Manual extraction batch 3
1130292,Jake Harris,1002399,,594D127X0020R2T,,410,2.00,,,04,,,,,,Manual extraction batch 4
1130292,Jake Harris,1002399,,594D127X0020R2T,,410,2.00,USD,,,,,,,,Manual extraction batch 4
1130577,Jake Harris,1004090,,BCP53-16TX,,26000,0.73,USD,25+,,,,,,,Manual extraction batch 5
1130577,Jake Harris,1003181,,80CPQ150PBF,,50,100,USD,06+,,,,ex Stock Werder/Havel,,Y,
1130292,Jake Harris,1003601,,TG110-S050N2RLTR,Halo Electronics,500,1.50,USD,21+,,,,,CN,,
1130292,Jake Harris,1003601,,TG110-S050N2RLTR,Halo Electronics,250,1.425,USD,05+,,,,,CN,,
1130577,Jake Harris,1002482,,PCL03,,2009,1.50,USD,-,,,,,,,Quoted MPN: PCL037-4. Batch 12
1130577,Jake Harris,1002482,,SM24CANB-02HTG,,10,6.00,USD,-,,,,,,,
1130577,Jake Harris,1002557,,BCP53-16TX,,26000,0.73,USD,,,,,,Total Stock QTY,,
1130292,Jake Harris,1005513,,DG403DY-T1-E3,,2,2,USD,new,,,,,,,
1130292,Jake Harris,1002638,,DG403DYZT,,133,1,USD,A734,,,,,perman Sa,,
1130577,Jake Harris,1004406,,HCF4093M013TR,,50,0.50,USD,,,,,Stock,,,
1130577,Jake Harris,1004406,,HCF4093M013TR,,17500,0.50,,,,,,,,,
1130577,Jake Harris,1004406,,HCF4093M013TR,,17500,0.50,USD,A72A,,,,,,, - Manual extraction
1130292,Jake Harris,1003019,,ISO7742DWR,,7742,2.50,USD,23+ MFG,,,,zell ( Chip 1 USA ),TAIWAN,,Manual extraction batch 3
1130292,Jake Harris,1002612,,TG110-S050N2LF-TR,,750,0.75,USD,,,,,,al RoHS parts from m,,
1130292,Jake Harris,1003082,,MPZ2012S101AT000,,8580,0.025,USD,,,,,,,,
1130292,Jake Harris,1003082,,MPZ2012S101AT000,,8580,0.025,,,,,,son Ct,,,
1130292,Jake Harris,1003082,,MPZ2012S101AT000,,3860,1,USD,A71F,,,,,,,Manual extraction batch 5
1130577,Jake Harris,1000994,,BCP53-16TX,,17,0.22,USD,,,,,sville,,,as listed online there is a $250. line min order.
1130577,Jake Harris,1003800,,ECS-200-20-5PXDU-TR,,181,200,USD,,,,,,,,
1130577,Jake Harris,1002615,,SM24CANB-02HTG,,3000,1,USD,A678,,,,,,,
1130577,Jake Harris,1005947,,B340-13-F,Diodes Inc,1774,0.14,USD,,,,REEL,Stock ships same day,,,
1130577,Jake Harris,1002482,,SM24CANB-02HTG,,12,5.00,USD,,,,,,,,
1130577,Jake Harris,1005947,,IXDD609SI,IXYS Corp,32000,0.80,USD,,,,,Stock ships same day,,,Quoted MPN: IXDD609SIA.
1130577,Jake Harris,1004875,,LM2591HVSX-5.0/NOPB,,152,0.95,USD,0706,,,TO263-5,,,,
1130577,Jake Harris,1000453,,2220YA250472KXTB16,,3000,2,USD,,,,,,,,
1130292,Jake Harris,1000453,,MPZ2012S101AT000,,5400,0.04,USD,,,,,,,,
1130292,Jake Harris,1002612,,TG110-S050N2LF-TR,,750,0.75,,,,,,,,, - Manual extraction
1130292,Jake Harris,1000549,,J0011D21BNL,Kopin Targeting Corporation,775,1.95,,,,,,,,,
1130350,Jake Harris,1001208,,BCM5221A4KPTG,Texas Instruments,200,4.93,USD,,,,,In Stock,,,
1130350,Jake Harris,1004810,,MSP430F149IPM,,100,5.45,USD,,,,,,,,Manual extraction batch 3
1130350,Jake Harris,1006704,,BCM5221A4KPTG,,200,17.72,USD,A65D,,,,,,,Manual extraction batch 3
1130350,Jake Harris,1001098,,BCM5221A4KPTG,Broadcom,200,17.72,,OM Desc,200,,,ils:,al bag,,that we can only process two (2) email addresses in our system. So be extremely careful to specify which two email addresses you want the order to reach. - Manual extraction batch 2
1130350,Jake Harris,1001098,,MSP430F149IPM,Texas Instruments Itc.,100,10.34,,02+ Price,100,,,ils:,al brand,,that we can only process two (2) email addresses in our system. So be extremely careful to specify which two email addresses you want the order to reach. - Manual extraction batch 2
1130350,Jake Harris,1002855,,DS3231SN#,Maxim Integrated Products Inc,2713,5,,21+,,,Tubed,,,Y,
1130350,Jake Harris,1002912,,MSP430F149IPM,,100,10.34,USD,A72A,,,,,,,Manual extraction batch 3
1130350,Jake Harris,1002912,,MSP430F149IPM,,100,10.34,,,,,,,,,
1130350,Jake Harris,1002912,,MSP430F149IPM,,25,1,USD,A72A,,,,ry,of origin,,
1130462,Jake Harris,1007830,,TPS63020DSJR,,5000,0.68,USD,,,,,,,,
1130462,Jake Harris,1002482,,ADS1115IDGSR,,2020,1.35,USD,-,,,,,,,
1130462,Jake Harris,1002469,,ADS1115IDGSR,,1131,1,USD,,,,,,,,
1130462,Jake Harris,1002469,,ADS1115IDGSR,,1131,1,,,,,,,,, - Manual extraction batch 2
1130462,Jake Harris,1004090,,MMA8451QR1,,5000,0.7,USD,,,,,,al,,
1130462,Jake Harris,1010816,,ADS1115IDGSR,,1131,1,,,,,,,,,
1130462,Jake Harris,1010816,,ADS1115IDGSR,,1868,103,USD,,,,,,,,
