RFQ Search Key,Buyer,Business Partner Search Key,Contact,MPN,MFR Text,Quoted Quantity,Cost,Currency,Date Code,MOQ,SPQ,Packaging,Lead Time,COO,RoHS,Vendor Notes
1131217,Jake Harris,1002394,,22.1100,Staubli,360,2.08,,,10,1,BULK,stock,,,Supplier SKU: 40AH1737
1131217,Jake Harris,1002331,,EPM1270T144C4N,ALTERA,20,62.72,GBP,,1,1,TRAY,stock,,Yes,Supplier SKU: 544-1334-ND
1131217,Jake Harris,1002394,,IP5-04-01-L-S-RA1-L-TR,SAMTEC,100,11.61,,,100,1,CUT TAPE,stock,,,Supplier SKU: 95AM9466
1131217,Jake Harris,1002331,,LCMXO2280C-3FTN256C,Lattice Semiconductor Corporation,40,24.1164,GBP,,25,1,TRAY,280,,,Supplier SKU: 220-1183-ND
1131217,Jake Harris,1002390,,254124-E,TE Connectivity,120,7.08,EUR,,126,42,BULK,21,,Yes,Supplier SKU: 0323_09030890
1131217,Jake Harris,1002390,,RP-2406S,RECOM,100,12.257,,,100,1,,112,,Yes,Supplier SKU: RP-2406S
1131217,Jake Harris,1002394,,LT1499CS#PBF,ANALOG DEVICES,80,9.3,,,50,1,BULK,stock,,,Supplier SKU: 51AK8105
1131217,Jake Harris,1002390,,DLS3XS4AA35X,Conec,585,1.525,,,100,1,,182,,Yes,Supplier SKU: DLS3XS4AA35X
1131217,Jake Harris,1002390,,KLKR006.T,Littelfuse,40,10.974,,,25,1,,49,,,Supplier SKU: KLKR006.T
1131217,Jake Harris,1002338,,550-1304F,DIALIGHT,985,0.453,GBP,,1000,1,BULK,84,,Yes,Supplier SKU: 645-550-1304F
1131217,Jake Harris,1002390,,0826-1X2T-23-F,BEL Stewart Connector,80,7.25,,,1,1,BULK,stock,China,,Supplier SKU: 1762_11475923
1131217,Jake Harris,1002394,,MOLC-150-31-L-Q-LC,SAMTEC,20,40.81,,,10,1,BULK,22,,No,Supplier SKU: 96AH4833
1131217,Jake Harris,1002390,,R-7315P,RECOM,20,24.58,,,15,1,,119,,Yes,Supplier SKU: R-7315P
1131217,Jake Harris,1002331,,MOX91022505FTE,Ohmite,40,14.519,GBP,,30,1,BULK,224,,,Supplier SKU: MOX91022505FTE-ND
1131217,Jake Harris,1002331,,10139781-122402LF,Amphenol ICC (FCI),105,3.628,GBP,,100,1,CUT TAPE,stock,,,Supplier SKU: 609-6623-1-ND
1131217,Jake Harris,1002409,,535032-4,TE Connectivity / AMP Brand,90,5.02,,,60,30,BULK,stock,China,No,Supplier SKU: 535032-4
1131217,Jake Harris,1002689,,IP5-04-05.0-L-S-1-L-TR,SAMTEC,40,10.35,,,1,1,REEL,6,,,Supplier SKU: IP5-04-05.0-L-S-1-L-TR
1131217,Jake Harris,1001051,,142-4701-501,bel,45,8.8125,,,25,1,BULK,stock,,,Supplier SKU: 000000000001349570
1131217,Jake Harris,1002331,,MTFC64GBCAQTC-WT,Micron Technology Inc.,30,43.43,GBP,,25,1,TRAY,stock,,,Supplier SKU: 557-MTFC64GBCAQTC-WT-ND
1131217,Jake Harris,1002390,,DLS4XS4AA35X,Conec,355,2.071,,,200,1,,182,,,Supplier SKU: DLS4XS4AA35X
1131217,Jake Harris,1002409,,UMPS-04-03.5-G-V-S-W-TR,SAMTEC,155,3.04,,,100,1,REEL,stock,Viet Nam,Yes,Supplier SKU: UMPS-04-03.5-G-V-S-W-TR
1131217,Jake Harris,1002390,,SM204035003JE,Ohmite,150,3.441,,,100,1,,70,,,Supplier SKU: SM204035003JE
1131217,Jake Harris,1002331,,0505012.MXP,Littelfuse Inc.,160,2.2548,GBP,,100,1,BULK,stock,,,Supplier SKU: F1628-ND
1131217,Jake Harris,1002331,,L-1300SA1750-0340XF,ORBEL CORPORATION,60,7.1992,GBP,,25,1,BULK,stock,,,Supplier SKU: 2347-L-1300SA1750-0340XF-ND
1131217,Jake Harris,1002331,,TQ2SS-24V,Panasonic Electric Works,220,1.8773,GBP,,100,1,F-TUBE,stock,,,Supplier SKU: 255-2281-5-ND
1131217,Jake Harris,1002331,,L-1300CC1750-0340XC,ORBEL CORPORATION,60,6.298,GBP,,25,1,BULK,stock,,,Supplier SKU: 2347-L-1300CC1750-0340XC-ND
1131217,Jake Harris,1002331,,Y14870R01000B9W,VPG Foil Resistors,40,5.7508,GBP,,25,1,TRAY,stock,,,Supplier SKU: Y1487-.01-ND
1131217,Jake Harris,1002331,,B43601B5477M,EPCOS - TDK Electronics,40,9.268,GBP,,10,1,BULK,stock,,,Supplier SKU: 495-B43601B5477M000-ND
1131217,Jake Harris,1002331,,LMZ13610TZ/NOPB,Texas Instruments,20,19.459,GBP,,10,1,F-TUBE,stock,,,Supplier SKU: LMZ13610TZ/NOPB-ND
1131217,Jake Harris,1002331,,LM5069MM-2/NOPB,Texas Instruments,155,1.7818,GBP,,100,1,REEL,84,,,Supplier SKU: LM5069MM-2/NOPBDKR-ND
1131217,Jake Harris,1002331,,1779205311,Würth Elektronik,120,1.92047,GBP,,43,1,F-TUBE,stock,,,Supplier SKU: 732-1779205311-ND
1131217,Jake Harris,1002331,,EPM240T100C4N,ALTERA,20,16.36,GBP,,1,1,TRAY,stock,,Yes,Supplier SKU: 544-1963-ND
1131217,Jake Harris,1002339,,1410-L110-L1F1-S01-3.15A,E-T-A,40,9.9,,,41,1,,42,,Yes,Supplier SKU: 000000000000029727
1131217,Jake Harris,1002331,,RNCF0805TTT20K0,Stackpole Electronics Inc,530,0.43676,GBP,,5000,5000,REEL,98,,,Supplier SKU: RNCF0805TTT20K0-ND
1131217,Jake Harris,1002394,,350712-4,AMP - TE CONNECTIVITY,80,1.18,,,50,1,BULK,stock,,,Supplier SKU: 52K3627
1131217,Jake Harris,1002331,,K86X-AD-26P-BR,"Kycon, Inc.",85,3.16869,GBP,,84,1,TRAY,stock,,,Supplier SKU: 2092-K86X-AD-26P-BR-ND
1131217,Jake Harris,1002409,,350714-4,TE Connectivity / AMP Brand,40,7.93,,,25,1,BULK,stock,China,Yes,Supplier SKU: 350714-4
1131217,Jake Harris,1002338,,2929SQ-361JEC,Coilcraft,230,0.969,GBP,,150,1,,stock,,Yes,Supplier SKU: 994-2929SQ-361JEC
1131217,Jake Harris,1004515,,5M1270ZT144C5N,ALTERA CORPORATION,10,10.52,EUR,,5,1,,stock,,Yes,Supplier SKU: 5M1270ZT144C5N
1131217,Jake Harris,1002331,,RNCF0603TKY20K0,Stackpole Electronics Inc,265,0.77972,GBP,,250,1,CUT TAPE,stock,,,Supplier SKU: RNCF0603TKY20K0CT-ND
1131217,Jake Harris,1002331,,LTC2313CTS8-12#TRMPBF,Analog Devices Inc.,30,5.5156,GBP,,25,1,REEL,stock,,,Supplier SKU: 505-LTC2313CTS8-12#TRMPBFDKR-ND
1131217,Jake Harris,1002331,,2086593240,MOLEX,120,2.13089,GBP,,45,1,TRAY,stock,,,Supplier SKU: 900-2086593240-ND
1131217,Jake Harris,1002338,,REG102UA-3.3,Texas Instruments,100,1.82,GBP,,75,1,F-TUBE,42,,Yes,Supplier SKU: 595-REG102UA-3.3
1131217,Jake Harris,1002331,,CSEG1010-150M,CODACA,50,4.711,GBP,,10,1,CUT TAPE,stock,,,Supplier SKU: 4044-CSEG1010-150MCT-ND
1131217,Jake Harris,1002390,,1720420802,MOLEX,60,3.934,,,10,1,,stock,Mexico,Yes,Supplier SKU: 1720420802
1131217,Jake Harris,1002331,,ADA4891-2ARZ,Analog Devices Inc.,120,1.15418,GBP,,98,1,F-TUBE,stock,,,Supplier SKU: 505-ADA4891-2ARZ-ND
1131217,Jake Harris,1002331,,MP9100-5.00-1%,Caddock Electronics Inc.,20,8.662,GBP,,10,1,F-TUBE,stock,,,Supplier SKU: MP9100-5.00F-ND
1131217,Jake Harris,1002331,,DRR7016C,Nidec Components Corporation,85,1.869,GBP,,50,1,F-TUBE,stock,,,Supplier SKU: 563-2111-5-ND
1131217,Jake Harris,1002331,,LT1376HVIS#PBF,Analog Devices Inc.,20,8.409,GBP,,10,1,F-TUBE,stock,,,Supplier SKU: LT1376HVIS#PBF-ND
1131217,Jake Harris,1002390,,IS25LP128-JBLE,Issi,130,1.33,,,1,1,TRAY,84,,Yes,Supplier SKU: 1762_07862098
1131217,Jake Harris,1002394,,MAX13035EETE+,ANALOG DEVICES,30,9.09,,,25,1,BULK,stock,,,Supplier SKU: 73Y2085
1131217,Jake Harris,1002331,,MP9100-20.0-1%,Caddock Electronics Inc.,20,7.939,GBP,,10,1,F-TUBE,stock,,,Supplier SKU: MP9100-20.0F-ND
1131217,Jake Harris,1002331,,MP9100-10.0-1%,Caddock Electronics Inc.,20,7.939,GBP,,10,1,F-TUBE,stock,,,Supplier SKU: MP9100-10.0F-ND
1131217,Jake Harris,1002331,,C2220C303KHRLCAUTO,Kemet,80,1.8346,GBP,,50,1,CUT TAPE,stock,,,Supplier SKU: 399-C2220C303KHRLCAUTOCT-ND
1131217,Jake Harris,1002394,,BBS-120-G-A,SAMTEC,20,6.78,,,10,1,BULK,24,,,Supplier SKU: 26K2300
1131217,Jake Harris,1002394,,TSW-108-17-G-S,SAMTEC,80,0.844,,,50,1,BULK,stock,,,Supplier SKU: 12P1683
1131217,Jake Harris,1002331,,CT418-HSN830DR,ALLEGRO MICROSYSTEMS,105,1.5828,GBP,,100,1,REEL,stock,,,Supplier SKU: 620-CT418-HSN830DRDKR-ND
1131217,Jake Harris,1002331,,PCAN0805E49R9BST5,Vishay Dale Thin Film,160,0.4652,GBP,,100,1,CUT TAPE,91,,,Supplier SKU: 764-1237-1-ND
1131217,Jake Harris,1002310,,350713-4,AMP - TE CONNECTIVITY,40,3.2,GBP,,10,1,BULK,stock,United States,,Supplier SKU: 3398093
1131217,Jake Harris,1002390,,LT8645SEV#PBF,ANALOG DEVICES,20,7.48,,,1,1,F-TUBE,182,,Yes,Supplier SKU: 1762_11330680
1131217,Jake Harris,1002390,,TLK110PTR,Texas Instruments,30,4.796,,,25,1,CUT TAPE,stock,Taiwan,Yes,Supplier SKU: TLK110PTR
1131217,Jake Harris,1002331,,ECS-TXO-3225MV-160-TR,ECS Inc.,120,1.1595,GBP,,100,1,CUT TAPE,stock,,,Supplier SKU: 50-ECS-TXO-3225MV-160-CT-ND
1131217,Jake Harris,1002331,,MP9100-40.0-1%,Caddock Electronics Inc.,20,7.264,GBP,,10,1,F-TUBE,stock,,,Supplier SKU: MP9100-40.0-F-ND
1131217,Jake Harris,1002394,,AD5696RBRUZ,ANALOG DEVICES,10,20.23,,,10,1,BULK,stock,,,Supplier SKU: 60AK6662
1131217,Jake Harris,1002310,,HFBR-2531ETZ,Broadcom,10,12.44,GBP,,10,1,BULK,stock,Philippines,,Supplier SKU: 2393439
1131217,Jake Harris,1002310,,RA73F1J200RBTDF,HOLSWORTHY - TE CONNECTIVITY,120,0.838,GBP,,100,1,,stock,Taiwan,,Supplier SKU: 4007122RL
1131217,Jake Harris,1002310,,HFBR-1531ETZ,Broadcom,10,12.44,GBP,,10,1,BULK,stock,Philippines,,Supplier SKU: 4655055
1131217,Jake Harris,1002310,,SL-120-G-10,SAMTEC,20,3.98,GBP,,1,1,BULK,stock,United States,,Supplier SKU: 3660633
1131217,Jake Harris,1002394,,ADG431BRZ,ANALOG DEVICES,20,6.99,,,10,1,BULK,stock,,,Supplier SKU: 47AK3405
1131217,Jake Harris,1002394,,163A16159X,Amphenol CONEC,20,6.1,,,10,1,BULK,102,,,Supplier SKU: 86AK0033
1131217,Jake Harris,1002331,,3007W2PCT56N40X,Amphenol CONEC,10,11.837,GBP,,10,1,BULK,84,,,Supplier SKU: 626-1581-ND
1131217,Jake Harris,1002338,,M2022-ALC,Coilcraft,85,1.27,GBP,,100,1,CUT TAPE,stock,,Yes,Supplier SKU: 994-M2022-ALC
1131217,Jake Harris,1002390,,09271326903,HARTING,20,3.14,EUR,,20,20,BULK,7,,Yes,Supplier SKU: 0323_00010007
1131217,Jake Harris,1002331,,RNCF0805TTT10K0,Stackpole Electronics Inc,160,0.43676,GBP,,5000,5000,REEL,98,,,Supplier SKU: RNCF0805TTT10K0-ND
1131217,Jake Harris,1002338,,CKG57NX7R1H106M500JH,TDK,40,2.21,GBP,,10,1,REEL,stock,,Yes,Supplier SKU: 810-CKG57NX7R1H106M
1131217,Jake Harris,1002390,,AD5292BRUZ-20,ANALOG DEVICES,20,4.08,,,1,1,F-TUBE,stock,Philippines,Yes,Supplier SKU: 1762_00519806
1131217,Jake Harris,1002331,,4922R-32L,DELEVAN,30,2.554,GBP,,10,1,CUT TAPE,stock,,,Supplier SKU: DN7812CT-ND
1131217,Jake Harris,1002331,,MT47H128M16RT-25E:C TR,Micron Technology Inc.,10,11.944,GBP,,10,1,REEL,stock,,,Supplier SKU: 557-1919-6-ND
1131217,Jake Harris,1002331,,428196223,MOLEX,10,8.563,GBP,,10,1,TRAY,stock,,,Supplier SKU: WM14565-ND
1131217,Jake Harris,1002390,,AD586KRZ,ANALOG DEVICES,10,8.13,,,1,1,F-TUBE,70,,Yes,Supplier SKU: 1762_00105243
1131217,Jake Harris,1002409,,2250067-1,Bel Power Solutions,20,4.33,,,5,1,,stock,China,Yes,Supplier SKU: 2250067-1
1131217,Jake Harris,1002330,,X-1569,iNRCORE,10,13.64,,,10,1,F-TUBE,stock,,Yes,Supplier SKU: X-1569
1131217,Jake Harris,1007067,,428195223,MOLEX,10,6.21,EUR,,864,864,TRAY,124,,,Supplier SKU: MLX428195223
1131217,Jake Harris,1002338,,XEL6060-821MEC,Coilcraft,40,2.1,GBP,,25,1,REEL,98,,Yes,Supplier SKU: 994-XEL6060-821MEC
1131217,Jake Harris,1002331,,K202XHT-E9S-N,"Kycon, Inc.",35,2.35833,GBP,,30,1,F-TUBE,stock,,,Supplier SKU: 2092-K202XHT-E9S-N-ND
1131217,Jake Harris,1002338,,C1812C224J1RACTU,Kemet,120,0.487,GBP,,100,1,REEL,stock,,Yes,Supplier SKU: 80-C1812C224J1R
1131217,Jake Harris,1002331,,FT234XD-R,"FTDI, Future Technology Devices International Ltd",45,1.6004,GBP,,25,1,CUT TAPE,stock,,,Supplier SKU: 768-1178-1-ND
1131217,Jake Harris,1002331,,163A16959X,Amphenol CONEC,10,9.326,GBP,,10,1,BULK,stock,,,Supplier SKU: 626-1892-ND
1131217,Jake Harris,1002331,,524MILF,Renesas Electronics Corporation,30,0.894,GBP,,10,1,F-TUBE,84,,,Supplier SKU: 800-2049-ND
1131217,Jake Harris,1007067,,IPL1-112-02-L-D-K,SAMTEC,20,2.9,EUR,,1,1,F-TUBE,24,,,Supplier SKU: SATIPL111202LDK
1131217,Jake Harris,1002390,,TS63Y504KR10,Vishay,40,1.3,EUR,,500,500,REEL,140,,,Supplier SKU: 0323_01675623
1131217,Jake Harris,1002310,,EEEFK1V222SM,Panasonic,40,1.28,GBP,,25,1,CUT TAPE,184,Japan,,Supplier SKU: 3254254
1131217,Jake Harris,1002331,,163A17059X,Amphenol CONEC,10,9.117,GBP,,10,1,BULK,stock,,,Supplier SKU: 626-1893-ND
1131217,Jake Harris,1002331,,WSLP25124L000DEA,Vishay Dale,30,1.9344,GBP,,25,1,REEL,stock,,,Supplier SKU: 541-WSLP25124L000DEADKR-ND
1131217,Jake Harris,1002390,,ERA2ARB2431X,Panasonic,240,0.142,EUR,,10000,10000,REEL,140,,,Supplier SKU: 0323_07269091
1131217,Jake Harris,1002338,,IXFY26N30X3,IXYS,20,1.9,GBP,,10,1,F-TUBE,stock,,,Supplier SKU: 747-IXFY26N30X3
1131217,Jake Harris,1002409,,100-064-133,PANCON CONNECTORS,20,6.05,,,5,1,,stock,Germany,Yes,Supplier SKU: 100-064-133
1131217,Jake Harris,1002390,,0ADEC9250-BE,BEL Stewart Connector,20,1.42,,,1,1,BULK,70,,Yes,Supplier SKU: 1762_12758872
1131217,Jake Harris,1002394,,LTC4231HMS-1#PBF,ANALOG DEVICES,10,6.9,,,10,1,BULK,stock,,,Supplier SKU: 50AK3447
1131217,Jake Harris,1002390,,UC2825AQDWREP,Texas Instruments,10,6.364,,,10,1,CUT TAPE,stock,Malaysia,Yes,Supplier SKU: UC2825AQDWREP
1131217,Jake Harris,1002331,,0791091019,MOLEX,10,5.53,GBP,,1,1,F-TUBE,stock,,,Supplier SKU: 23-0791091019-ND
1131217,Jake Harris,1002331,,SMCJ1.5KE30A-TP,MCC (Micro Commercial Components),180,0.2564,GBP,,100,1,REEL,stock,,,Supplier SKU: SMCJ1.5KE30A-TPMSDKR-ND
1131217,Jake Harris,1002331,,LMZM23600SILT,Texas Instruments,10,3.503,GBP,,10,1,REEL,42,,,Supplier SKU: 296-49457-6-ND
1131217,Jake Harris,1002331,,TPS3837K33DBVT,Texas Instruments,15,2.084,GBP,,10,1,REEL,stock,,,Supplier SKU: 296-3345-6-ND
1131217,Jake Harris,1002394,,MAX5917AESE+,ANALOG DEVICES,10,1.69,,,10,1,BULK,stock,,,Supplier SKU: 73Y5095
1131217,Jake Harris,1002310,,AS7C34098A-10TCN,Alliance Memory,10,4.88,GBP,,10,1,BULK,stock,Taiwan,,Supplier SKU: 4260899
1131217,Jake Harris,1002409,,IPL1-108-02-L-D-K,SAMTEC,20,2.33,,,10,1,F-TUBE,stock,Viet Nam,Yes,Supplier SKU: IPL1-108-02-L-D-K
1131217,Jake Harris,1002331,,REF5040AID,Texas Instruments,10,2.303,GBP,,10,1,F-TUBE,stock,,,Supplier SKU: 296-22207-5-ND
1131217,Jake Harris,1002310,,XLH536003.072000I,RENESAS,25,1.31,GBP,,25,1,BULK,stock,Taiwan,,Supplier SKU: 3381394
1131217,Jake Harris,1002331,,K66X-E15S-N,"Kycon, Inc.",20,1.959,GBP,,10,1,TRAY,175,,,Supplier SKU: 2092-K66X-E15S-N-ND
1131217,Jake Harris,1002338,,172043-0302,MOLEX,10,2.49,GBP,,10,1,TRAY,88,,Yes,Supplier SKU: 538-172043-0302
1131217,Jake Harris,1002338,,SMTSO-143-4ET,Pem,60,0.555,GBP,,10,1,CUT TAPE,stock,,Yes,Supplier SKU: 153-SMTSO-143-4ET
1131217,Jake Harris,1002390,,0216.200MXP,Littelfuse,40,1.0215,,,10,1,,stock,China,Yes,Supplier SKU: 0216.200MXP
1131217,Jake Harris,1002390,,C1206C106K3RAC,Kemet,140,0.4036,,,100,1,,105,,Yes,Supplier SKU: C1206C106K3RAC
1131217,Jake Harris,1002331,,551SCMGI,Renesas Electronics Corporation,25,1.0636,GBP,,25,1,CUT TAPE,stock,,,Supplier SKU: 800-2900-ND
1131217,Jake Harris,1002331,,103361-6,TE Connectivity AMP Connectors,10,2.73,GBP,,1,1,F-TUBE,stock,,No,Supplier SKU: A26669-ND
1131217,Jake Harris,1002331,,TNPW08051K91BEEN,Vishay Dale,100,0.3134,GBP,,100,1,CUT TAPE,stock,,,Supplier SKU: 541-TNPW08051K91BEENCT-ND
1131217,Jake Harris,1001051,,SSW-104-06-G-S,SAMTEC,10,1.2642,,,1,1,BULK,,,,Supplier SKU: 500000000004849881
1131217,Jake Harris,1002331,,TLC7733IPWR,Texas Instruments,20,1.221,GBP,,10,1,CUT TAPE,stock,,,Supplier SKU: 296-3285-1-ND
1131217,Jake Harris,1002394,,FC4L90R005FER,Ohmite,20,0.584,,,10,1,BULK,stock,,,Supplier SKU: 13AH3210
1131217,Jake Harris,1002394,,7443551280,WURTH ELEKTRONIK,10,1.78,,,10,1,CUT TAPE,stock,,,Supplier SKU: 46T8801
1131217,Jake Harris,1002331,,67997-126HLF,Amphenol ICC (FCI),15,1.296,GBP,,10,1,BULK,stock,,,Supplier SKU: 609-3231-ND
1131217,Jake Harris,1002338,,0477.800MXP,Littelfuse,20,1.15,GBP,,10,1,BULK,stock,,Yes,Supplier SKU: 576-0477.800MXP
1131217,Jake Harris,1002390,,C0805C102JBRACTU,Kemet,100,0.0627,,,10,1,CUT TAPE,stock,Mexico,Yes,Supplier SKU: C0805C102JBRACTU
1131217,Jake Harris,1002331,,MBRBF30200CT-TP,MCC (Micro Commercial Components),10,1.564,GBP,,10,1,CUT TAPE,stock,,,Supplier SKU: 353-MBRBF30200CT-TPCT-ND
1131217,Jake Harris,1002331,,MAX7325ATG+,Analog Devices Inc./Maxim Integrated,10,2.137,GBP,,10,1,F-TUBE,stock,,,Supplier SKU: MAX7325ATG+-ND
1131217,Jake Harris,1002331,,SRU2013-2R2Y,Bourns Inc.,30,0.46,GBP,,10,1,REEL,stock,,,Supplier SKU: SRU2013-2R2YDKR-ND
1131217,Jake Harris,1002394,,43160-0306,MOLEX,10,2.13,,,10,1,BULK,81,,No,Supplier SKU: 92M1479
1131217,Jake Harris,1002338,,DO3316T-223MLD,Coilcraft,10,2.04,GBP,,10,1,REEL,stock,,Yes,Supplier SKU: 994-DO3316T-223MLD
1131217,Jake Harris,1001051,,MTSW-104-23-G-S-255,SAMTEC,10,0.41552,,,1,1,BULK,,,,Supplier SKU: 500000000004730581
1131217,Jake Harris,1002338,,CMF55237R00 FHEB,Vishay / Dale,45,0.26,GBP,,25,1,,stock,,Yes,Supplier SKU: 71-CMF55237R00FHEB
1131217,Jake Harris,1002331,,REF3012AIDBZR,Texas Instruments,30,0.5292,GBP,,25,1,CUT TAPE,stock,,,Supplier SKU: 296-32213-1-ND
1131217,Jake Harris,1002331,,CDR31BX472BKUS,Kemet,30,0.676,GBP,,10,1,CUT TAPE,stock,,No,Supplier SKU: 1001-2146-1-ND
1131217,Jake Harris,1002338,,C0402C751G5GACTU,Kemet,25,0.422,GBP,,10,1,CUT TAPE,stock,,Yes,Supplier SKU: 80-C0402C751G5G
1131217,Jake Harris,1002390,,TC74A2-3.3VAT,Microchip Technology,10,1.32,,,1,1,F-TUBE,49,,Yes,Supplier SKU: 1762_00049565
1131217,Jake Harris,1002390,,3299Z-1-202LF,BOURNS,10,0.249,,,1,1,,stock,Costa Rica,,Supplier SKU: 3299Z-1-202LF
1131217,Jake Harris,1002331,,RNCF0805TTT61K2,Stackpole Electronics Inc,20,0.43676,GBP,,5000,5000,REEL,98,,,Supplier SKU: RNCF0805TTT61K2-ND
1131217,Jake Harris,1002331,,PA0368.050NL,PULSE ELECTRONICS,10,1.275,GBP,,10,1,F-TUBE,stock,,,Supplier SKU: 553-2890-5-ND
1131217,Jake Harris,1002338,,TNPW0402249RBYEP,Vishay,40,0.299,GBP,,10,1,REEL,stock,,Yes,Supplier SKU: 71-TNPW0402249RBYEP
1131217,Jake Harris,1002331,,RG2012P-2101-B-T5,Susumu,170,0.0605,GBP,,100,1,CUT TAPE,126,,,Supplier SKU: 408-RG2012P-2101-B-T5CT-ND
1131217,Jake Harris,1002331,,H11N1SR2M,ONSEMI,10,1.034,GBP,,10,1,CUT TAPE,stock,,,Supplier SKU: H11N1SR2MCT-ND
1131217,Jake Harris,1002331,,RG2012P-1071-B-T5,Susumu,125,0.0605,GBP,,100,1,REEL,stock,,,Supplier SKU: 408-RG2012P-1071-B-T5DKR-ND
1131217,Jake Harris,1002331,,CRCW2512160KJNEG,Vishay Dale,70,0.0684,GBP,,50,1,REEL,stock,,,Supplier SKU: 541-160KXDKR-ND
1131217,Jake Harris,1002338,,43160-0302,MOLEX,10,0.978,GBP,,10,1,TRAY,stock,,Yes,Supplier SKU: 538-43160-0302
1131217,Jake Harris,1002338,,RG2012P-1242-B-T5,Susumu,60,0.12,GBP,,10,1,CUT TAPE,,,Yes,Supplier SKU: 754-RG2012P-1242-BT5
1131217,Jake Harris,1002338,,PATT0603E4992BGT1,Vishay / Thin Film,10,0.641,GBP,,10,1,REEL,stock,,Yes,Supplier SKU: 71-PATT0603E4992BGT1
1131217,Jake Harris,1002331,,ERJ-12SF2002U,Panasonic Electronic Components,20,0.05868,GBP,,10000,10000,REEL,84,,,Supplier SKU: 10-ERJ-12SF2002UTR-ND
1131217,Jake Harris,1002338,,74HCT7541PW118,NEXPERIA,10,0.321,GBP,,10,1,CUT TAPE,stock,,Yes,Supplier SKU: 771-74HCT7541PW118
