RFQ Search Key,Buyer,Business Partner Search Key,Contact,MPN,MFR Text,Quoted Quantity,Cost,Currency,Date Code,MOQ,SPQ,Packaging,Lead Time,COO,RoHS,Vendor Notes
1131217,Jake Harris,1002331,,RP-2406S,Recom Power,100,13.319522,,,250,1,TUBE,stock,,,Supplier SKU: 945-3115-5-ND
1131217,Jake Harris,1002390,,LTM4622EV#PBF,ANALOG DEVICES,85,10.799993,,,1,1,TRAY,stock,Malaysia,,Supplier SKU: 1762_09074294
1131217,Jake Harris,1002390,,LT1499CS#PBF,ANALOG DEVICES,80,8.949994,,,55,55,DRY PACK,stock,Malaysia,Yes,Supplier SKU: 1762_00081807
1131217,Jake Harris,1002339,,KLKR006.T,Littelfuse Fuses,40,14.689991,,,50,10,,stock,,Yes,Supplier SKU: 000000000007212798
1131217,Jake Harris,1002390,,0826-1X2T-23-F,BEL Stewart Connector,80,7.249996,,,1,1,BULK,stock,China,,Supplier SKU: 1762_11475923
1131217,Jake Harris,1002331,,MOLC-150-31-L-Q-LC,Samtec Inc.,20,40.850421,,,25,1,TUBE,stock,,,Supplier SKU: MOLC-150-31-L-Q-LC-ND
1131217,Jake Harris,1002409,,R-7315P,RECOM,20,25.179985,,,30,1,TUBE,stock,Taiwan,Yes,Supplier SKU: R-7315P
1131217,Jake Harris,1002331,,10139781-122402LF,Amphenol ICC (FCI),105,4.195901,,,800,400,T&R,stock,,,Supplier SKU: 609-6623-2-ND
1131217,Jake Harris,1001051,,535032-4,TE Connectivity,90,3.132349,,,1000,1,BOX,stock,,,Supplier SKU: 000000000005077069
1131217,Jake Harris,1002331,,IP5-04-05.0-L-S-1-L-TR,Samtec Inc.,40,8.932343,,,750,150,T&R,stock,,,Supplier SKU: 612-IP5-04-05.0-L-S-1-L-TR-ND
1131217,Jake Harris,1001051,,142-4701-501,bel,45,8.271495,,,500,1,BULK,stock,,,Supplier SKU: 000000000001349570
1131217,Jake Harris,1002331,,MTFC64GBCAQTC-WT,Micron Technology Inc.,30,58.161456,,,25,1,TRAY,stock,,,Supplier SKU: 557-MTFC64GBCAQTC-WT-ND
1131217,Jake Harris,1002390,,IRLB4030PBF,Infineon Technologies,140,0.989171,,,1,1,TUBE,stock,China,,Supplier SKU: 0323_00277598
1131217,Jake Harris,1002331,,INA111AU,Texas Instruments,40,12.52543,,,120,1,TUBE,stock,,,Supplier SKU: INA111AU-ND
1131217,Jake Harris,1002331,,UMPS-04-03.5-G-V-S-W-TR,Samtec Inc.,155,2.231415,,,1150,575,T&R,stock,,,Supplier SKU: 612-UMPS-04-03.5-G-V-S-W-FRTR-ND
1131217,Jake Harris,1002409,,SM204035003JE,Ohmite,150,3.591998,,,300,1,BULK,stock,Mexico,Yes,Supplier SKU: SM204035003JE
1131217,Jake Harris,1002331,,0505012.MXP,Littelfuse Inc.,160,2.711773,,,250,1,BULK,stock,,,Supplier SKU: F1628-ND
1131217,Jake Harris,1002331,,L-1300SA1750-0340XF,ORBEL CORPORATION,60,8.876753,,,100,1,BULK,stock,,,Supplier SKU: 2347-L-1300SA1750-0340XF-ND
1131217,Jake Harris,1002394,,12065C102KAT2A,MULTICOMP PRO,2030,0.003,,,2500,1,CUT TAPE,stock,,,Supplier SKU: 33R0673
1131217,Jake Harris,1002310,,TQ2SS-24V,AXICOM - TE CONNECTIVITY,220,2.223072,,,1000,1,CUT TAPE,stock,PT,,Supplier SKU: 1326154
1131217,Jake Harris,1002331,,B58035U5205M062,EPCOS - TDK Electronics,50,7.359734,,,500,500,T&R,stock,,,Supplier SKU: 495-77396-2-ND
1131217,Jake Harris,1002331,,L-1300CC1750-0340XC,ORBEL CORPORATION,60,7.750754,,,100,1,BULK,stock,,,Supplier SKU: 2347-L-1300CC1750-0340XC-ND
1131217,Jake Harris,1002330,,Y14870R01000B9W,Vishay Precision Group Foil Resistors,40,5.099996,,,50,1,T&R,stock,,Yes,Supplier SKU: Y14870R01000B0R
1131217,Jake Harris,1002331,,B43601B5477M,EPCOS - TDK Electronics,40,10.624141,,,50,1,BULK,stock,,,Supplier SKU: 495-B43601B5477M000-ND
1131217,Jake Harris,1002390,,ADS8509IDW,Texas Instruments,20,12.309992,,,2000,2000,,stock,Taiwan,Yes,Supplier SKU: ADS8509IDWR
1131217,Jake Harris,1002331,,LMZ13610TZ/NOPB,Texas Instruments,20,25.35273,,,32,1,TUBE,stock,,,Supplier SKU: LMZ13610TZ/NOPB-ND
1131217,Jake Harris,1002409,,94HAB16WRT,Grayhill,80,2.649998,,,250,1,T&R,stock,United States,Yes,Supplier SKU: 94HAB16WRT
1131217,Jake Harris,1002331,,CSD18540Q5B,Texas Instruments,235,0.915075,,,2500,2500,T&R,stock,,,Supplier SKU: 296-41076-2-ND
1131217,Jake Harris,1002331,,1779205311,Würth Elektronik,120,2.290153,,,215,1,TUBE,stock,,,Supplier SKU: 732-1779205311-ND
1131217,Jake Harris,1002390,,MAX705CSA+,MAXIM,40,4.789997,,,1,1,TUBE,stock,Philippines,Yes,Supplier SKU: 1762_00025411
1131217,Jake Harris,1002331,,EPM240T100C4N,ALTERA,20,21.13954,,,25,1,TRAY,stock,,Yes,Supplier SKU: 544-1963-ND
1131217,Jake Harris,1002331,,1410-L110-L1F1-S01-3.15A,E-T-A,40,8.7656,,,50,1,BULK,stock,,,Supplier SKU: 302-1412-ND
1131217,Jake Harris,1002390,,350712-4,TE Connectivity,80,2.266999,,,1,1,,stock,China,Yes,Supplier SKU: 350712-4
1131217,Jake Harris,1002331,,K86X-AD-26P-BR,"Kycon, Inc.",85,4.123892,,,126,1,TRAY,stock,,,Supplier SKU: 2092-K86X-AD-26P-BR-ND
1131217,Jake Harris,1002409,,350714-4,TE Connectivity / AMP Brand,40,7.159995,,,50,1,CARTON,stock,China,Yes,Supplier SKU: 350714-4
1131217,Jake Harris,1002331,,AD8421ARZ,Analog Devices Inc.,30,5.021438,,,2500,2500,T&R,stock,,,Supplier SKU: AD8421ARZ-RLTR-ND
1131217,Jake Harris,1004515,,5M1270ZT144C5N,ALTERA CORPORATION,10,10.610682,,,30,1,,stock,,Yes,Supplier SKU: 5M1270ZT144C5N
1131217,Jake Harris,1002331,,RNCF0603TKY20K0,Stackpole Electronics Inc,265,0.979263,,,2000,1000,T&R,stock,,,Supplier SKU: RNCF0603TKY20K0TR-ND
1131217,Jake Harris,1002331,,2086593240,MOLEX,120,2.640608,,,135,1,TRAY,stock,,,Supplier SKU: 900-2086593240-ND
1131217,Jake Harris,1002331,,REG102UA-3.3,Texas Instruments,100,1.338638,,,5000,2500,T&R,stock,,,Supplier SKU: REG102UA-3.3/2K5-ND
1131217,Jake Harris,1002331,,CSEG1010-150M,CODACA,50,4.523978,,,600,300,T&R,stock,,,Supplier SKU: 4044-CSEG1010-150MTR-ND
1131217,Jake Harris,1002390,,1720420802,MOLEX,60,3.933998,,,10,1,,stock,Mexico,Yes,Supplier SKU: 1720420802
1131217,Jake Harris,1002331,,ADA4891-2ARZ,Analog Devices Inc.,120,1.294444,,,5000,2500,T&R,stock,,,Supplier SKU: ADA4891-2ARZ-RLTR-ND
1131217,Jake Harris,1002394,,MP9100-5.00-1%,CADDOCK,20,9.729994,,,25,1,EACH,stock,,,Supplier SKU: 73K1970
1131217,Jake Harris,1002331,,DRR7016C,Nidec Components Corporation,85,2.363286,,,100,1,TUBE,stock,,,Supplier SKU: 563-2111-5-ND
1131217,Jake Harris,1002331,,LT1376HVIS#PBF,Analog Devices Inc.,20,10.06141,,,50,1,TUBE,stock,,,Supplier SKU: LT1376HVIS#PBF-ND
1131217,Jake Harris,1004515,,IS25LP128-JBLE,Issi,130,1.938682,,,200,5,,stock,,Yes,Supplier SKU: IS25LP128-JBLE
1131217,Jake Harris,1002331,,74HC7541D,Nexperia USA Inc.,70,0.659221,,,4000,2000,T&R,stock,,,Supplier SKU: 1727-6344-2-ND
1131217,Jake Harris,1002331,,MAX13035EETE+,Analog Devices Inc./Maxim Integrated,30,7.472843,,,2500,2500,T&R,stock,,,Supplier SKU: MAX13035EETE+TTR-ND
1131217,Jake Harris,1002331,,MP9100-20.0-1%,Caddock Electronics Inc.,20,10.065963,,,25,1,TUBE,stock,,,Supplier SKU: MP9100-20.0F-ND
1131217,Jake Harris,1002394,,MP9100-10.0-1%,CADDOCK,20,9.379994,,,25,1,EACH,stock,,,Supplier SKU: 73K1966
1131217,Jake Harris,1002331,,C2220C303KHRLCAUTO,Kemet,80,2.046766,,,600,300,T&R,stock,,,Supplier SKU: 399-C2220C303KHRLCAUTOTR-ND
1131217,Jake Harris,1002310,,BBS-120-G-A,MULTICOMP PRO,20,0.195523,,,50,1,EACH,stock,Taiwan,,Supplier SKU: 1593423
1131217,Jake Harris,1002394,,TSW-108-17-G-S,SAMTEC,80,0.708999,,,100,1,EACH,stock,,,Supplier SKU: 12P1683
1131217,Jake Harris,1002331,,CT418-HSN830DR,ALLEGRO MICROSYSTEMS,105,1.770463,,,4000,2000,T&R,stock,,,Supplier SKU: 620-CT418-HSN830DRTR-ND
1131217,Jake Harris,1001051,,PCAN0805E49R9BST5,Vishay,160,0.675,,,1000,500,T&R,stock,,,Supplier SKU: 000000007002046817
1131217,Jake Harris,1002390,,350713-4,TE Connectivity,40,3.339756,,,10058,94,BAG,stock,China,Yes,Supplier SKU: 0323_01935836
1131217,Jake Harris,1002331,,TLK110PTR,Texas Instruments,30,5.345149,,,1000,1000,T&R,stock,,,Supplier SKU: 296-30096-2-ND
1131217,Jake Harris,1002409,,S505H-500-R,EATON ELECTRONICS / BUSSMANN,170,0.900999,,,250,1,BULK,stock,China,Yes,Supplier SKU: BK1/S505H-500-R
1131217,Jake Harris,1002390,,ECS-TXO-3225MV-160-TR,ECS,120,1.281,,,1000,1000,,stock,Taiwan,Yes,Supplier SKU: ECS-TXO-3225MV-160-TR
1131217,Jake Harris,1002338,,MP9100-40.0-1%,CADDOCK,20,8.97264,,,25,1,TUBE,stock,,,Supplier SKU: 684-MP9100-40
1131217,Jake Harris,1002331,,C0805C431F5GACTU,Kemet,230,0.414362,,,8000,4000,T&R,stock,,,Supplier SKU: 399-C0805C431F5GACTUTR-ND
1131217,Jake Harris,1002331,,AD5696RBRUZ,Analog Devices Inc.,10,17.876365,,,96,1,TUBE,stock,,,Supplier SKU: 505-AD5696RBRUZ-ND
1131217,Jake Harris,1001051,,HFBR-2531ETZ,Broadcom,10,13.399572,,,400,1,RAIL,stock,,,Supplier SKU: 000000000008946216
1131217,Jake Harris,1002338,,RA73F1J200RBTDF,TE Connectivity / Holsworthy,120,0.53568,,,5000,5000,T&R,stock,,Yes,Supplier SKU: 279-RA73F1J200RBTD
1131217,Jake Harris,1002338,,HFBR-1531ETZ,BROADCOM / AVAGO,10,14.369616,,,100,1,TUBE,stock,,Yes,Supplier SKU: 630-HFBR-1531ETZ
1131217,Jake Harris,1002394,,08053G105ZAT2A,MULTICOMP PRO,1040,0.008999,,,3000,3000,T&R,stock,,,Supplier SKU: 74X9902
1131217,Jake Harris,1002331,,TPS767D301PWP,Texas Instruments,20,3.529073,,,2000,2000,T&R,stock,,,Supplier SKU: 296-27079-2-ND
1131217,Jake Harris,1002331,,SL-120-G-10,Samtec Inc.,20,5.490184,,,25,1,BULK,stock,,,Supplier SKU: 612-SL-120-G-10-ND
1131217,Jake Harris,1002394,,ADG431BRZ,Vishay,20,0.913,,,25,1,EACH,stock,,,Supplier SKU: 04AC0137
1131217,Jake Harris,1002331,,163A16159X,Amphenol CONEC,20,6.876524,,,25,1,BULK,stock,,,Supplier SKU: 626-1798-ND
1131217,Jake Harris,1002390,,3007W2PCT56N40X,Conec,10,13.949991,,,25,1,,stock,Mexico,,Supplier SKU: 3007W2PCT56N40X
1131217,Jake Harris,1002331,,LTC6994IS6-1#TRMPBF,Analog Devices Inc.,30,3.092588,,,1000,500,T&R,stock,,,Supplier SKU: 505-LTC6994IS6-1#TRMPBFTR-ND
1131217,Jake Harris,1002338,,M2022-ALC,Coilcraft,85,1.700784,,,100,1,CUSTOM REEL,stock,,Yes,Supplier SKU: 994-M2022-ALC
1131217,Jake Harris,1002331,,09271326903,HARTING,20,5.31495,,,40,1,BULK,stock,,,Supplier SKU: 1195-1884-ND
1131217,Jake Harris,1002331,,CKG57NX7R1H106M500JH,TDK Corporation,40,2.005921,,,2000,1000,T&R,stock,,,Supplier SKU: 445-2399-2-ND
1131217,Jake Harris,1002390,,AD5292BRUZ-20,ANALOG DEVICES,20,4.079997,,,1,1,TUBE,stock,Philippines,Yes,Supplier SKU: 1762_00519806
1131217,Jake Harris,1002331,,4922R-32L,DELEVAN,30,2.291358,,,1600,800,T&R,stock,,,Supplier SKU: DN7812TR-ND
1131217,Jake Harris,1002331,,MT47H128M16RT-25E:C TR,Micron Technology Inc.,10,13.200883,,,2000,2000,T&R,stock,,,Supplier SKU: 557-1919-2-ND
1131217,Jake Harris,1002331,,ILD223T,Vishay Semiconductor Opto Division,90,0.713003,,,4000,2000,T&R,stock,,,Supplier SKU: 751-1314-2-ND
1131217,Jake Harris,1002394,,SQM120P04-04L_GE3,Vishay,40,1.959998,,,50,1,EACH,stock,,,Supplier SKU: 76Y1567
1131217,Jake Harris,1002331,,428196223,MOLEX,10,9.351928,,,180,1,TRAY,stock,,,Supplier SKU: WM14565-ND
1131217,Jake Harris,1002331,,C0805C473F3GECAUTO7210,Kemet,120,0.458194,,,20000,10000,T&R,stock,,,Supplier SKU: 399-C0805C473F3GECAUTO7210TR-ND
1131217,Jake Harris,1002394,,AD586KRZ,ANALOG DEVICES,10,6.159996,,,25,1,EACH,stock,,,Supplier SKU: 73Y5222
1131217,Jake Harris,1001058,,TPS78618DCQR,Texas Instruments,25,1.653992,,,178,178,BULK,stock,,,Supplier SKU: 2156-TPS78618DCQR-ND
1131217,Jake Harris,1002409,,2250067-1,TRP Connector,20,3.869997,,,50,1,,stock,China,Yes,Supplier SKU: 2250067-1
1131217,Jake Harris,1002331,,X-1569,"iNRCORE, LLC",10,12.876448,,,400,400,T&R,stock,,No,Supplier SKU: 1902-1056-2-ND
1131217,Jake Harris,1002310,,428195223,MOLEX,10,10.874304,,,25,1,EACH,stock,Mexico,,Supplier SKU: 3863075
1131217,Jake Harris,1002400,,XEL6060-821MEC,Coilcraft,40,3.082838,,,100,1,CUT STRIPS,stock,,,Supplier SKU: 4652-XEL6060-821MEC-ND
1131217,Jake Harris,1002331,,K202XHT-E9S-N,"Kycon, Inc.",35,3.007401,,,60,1,TUBE,stock,,,Supplier SKU: 2092-K202XHT-E9S-N-ND
1131217,Jake Harris,1002338,,C1812C224J1RACTU,Kemet,120,0.595944,,,500,1,CUT TAPE,stock,,Yes,Supplier SKU: 80-C1812C224J1R
1131217,Jake Harris,1002331,,FT234XD-R,"FTDI, Future Technology Devices International Ltd",45,1.676009,,,5000,5000,T&R,stock,,,Supplier SKU: 768-1178-2-ND
1131217,Jake Harris,1002331,,163A16959X,Amphenol CONEC,10,11.707822,,,25,1,BULK,stock,,,Supplier SKU: 626-1892-ND
1131217,Jake Harris,1002331,,524MILF,Renesas Electronics Corporation,30,2.369406,,,3000,3000,T&R,stock,,,Supplier SKU: 800-2270-2-ND
1131217,Jake Harris,1002409,,IPL1-112-02-L-D-K,SAMTEC,20,3.299998,,,50,1,TUBE,stock,Malaysia,Yes,Supplier SKU: IPL1-112-02-L-D-K
1131217,Jake Harris,1002331,,163A17059X,Amphenol CONEC,10,11.444268,,,25,1,BULK,stock,,,Supplier SKU: 626-1893-ND
1131217,Jake Harris,1002310,,0216010.HXP,MULTICOMP PRO,40,0.298642,,,100,1,EACH,stock,Hong Kong,,Supplier SKU: 2461190
1131217,Jake Harris,1002331,,WSLP25124L000DEA,Vishay Dale,30,1.498484,,,4000,2000,T&R,stock,,,Supplier SKU: 541-WSLP25124L000DEATR-ND
1131217,Jake Harris,1002331,,ERA2ARB2431X,Panasonic Electronic Components,240,0.23744,,,20000,10000,T&R,stock,,,Supplier SKU: P17991TR-ND
1131217,Jake Harris,1002338,,IXFY26N30X3,IXYS,20,2.54448,,,10,1,TUBE,stock,,,Supplier SKU: 747-IXFY26N30X3
1131217,Jake Harris,1007067,,EEEFC1V220P,Panasonic,140,0.093223,,,27000,1000,T&R,stock,,,Supplier SKU: PICEEEFC1V220P
1131217,Jake Harris,1002338,,100-064-133,HARTING,20,3.14712,,,260,1,TRAY,stock,,Yes,Supplier SKU: 617-09-02-164-6922
1131217,Jake Harris,1002331,,0ADEC9250-BE,BEL FUSE INC.,20,2.283872,,,50,1,BULK,stock,,,Supplier SKU: 5923-0ADEC9250-BE-ND
1131217,Jake Harris,1002390,,LTC4231HMS-1#PBF,ANALOG DEVICES,10,4.619998,,,111,37,TUBE,stock,Thailand,Yes,Supplier SKU: 1762_09274599
1131217,Jake Harris,1002331,,UC2825AQDWREP,Texas Instruments,10,5.855371,,,2000,2000,T&R,stock,,,Supplier SKU: 296-19565-2-ND
1131217,Jake Harris,1002331,,0791091019,MOLEX,10,6.179899,,,13,1,TUBE,stock,,,Supplier SKU: 23-0791091019-ND
1131217,Jake Harris,1002331,,SMCJ1.5KE30A-TP,MCC (Micro Commercial Components),180,0.124599,,,6000,3000,T&R,stock,,,Supplier SKU: SMCJ1.5KE30A-TPMSTR-ND
1131217,Jake Harris,1002338,,LMZM23600SILT,Texas Instruments,10,4.432752,,,25,1,CUSTOM REEL,stock,,Yes,Supplier SKU: 595-LMZM23600SILT
1131217,Jake Harris,1002338,,TPS3837K33DBVT,Texas Instruments,15,2.089152,,,25,1,CUSTOM REEL,stock,,Yes,Supplier SKU: 595-TPS3837K33DBVR
1131217,Jake Harris,1002394,,MAX5917AESE+,ANALOG DEVICES,10,1.689999,,,10,1,EACH,stock,,,Supplier SKU: 73Y5095
1131217,Jake Harris,1002310,,AS7C34098A-10TCN,Alliance Memory,10,6.334416,,,25,1,EACH,stock,Taiwan,,Supplier SKU: 4260899
1131217,Jake Harris,1002390,,SRR1208-101KL,BOURNS,60,0.296867,,,400,400,T&R,stock,China,Yes,Supplier SKU: 0323_00478577
1131217,Jake Harris,1002310,,LM317S/NOPB,ONSEMI,20,0.462024,,,100,1,EACH,stock,Malaysia,,Supplier SKU: 9664998
1131217,Jake Harris,1002330,,IPL1-108-02-L-D-K,SAMTEC,20,2.119999,,,400,200,T&R,stock,,Yes,Supplier SKU: IPL1-108-02-L-D-K-TR
1131217,Jake Harris,1002331,,REF5040AID,Texas Instruments,10,1.826562,,,5000,2500,T&R,stock,,,Supplier SKU: 296-46190-2-ND
1131217,Jake Harris,1002409,,EEE1VA331P,Panasonic,60,0.1769,,,1000,500,T&R,stock,Malaysia,Yes,Supplier SKU: EEE-1VA331P
1131217,Jake Harris,1002310,,XLH536003.072000I,RENESAS,25,1.633824,,,50,1,EACH,stock,Taiwan,,Supplier SKU: 3381394
1131217,Jake Harris,1002310,,XEL6060-472MEC,Coilcraft,20,2.490912,,,250,1,Re-reel,stock,China,,Supplier SKU: 3018824RL
1131217,Jake Harris,1002338,,K66X-E15S-N,Kycon,20,2.3436,,,25,1,TRAY,stock,,,Supplier SKU: 806-K66X-E15S-N-VESA
1131217,Jake Harris,1002689,,#ABC-12,SAMTEC,20,0.21,,,250,1,BULK,stock,,,Supplier SKU: TSW-106-07-T-S
1131217,Jake Harris,1002331,,LMH6559MFX/NOPB,Texas Instruments,20,1.840262,,,3000,3000,T&R,stock,,,Supplier SKU: 296-LMH6559MFX/NOPBTR-ND
1131217,Jake Harris,1001051,,172043-0302,MOLEX,10,1.703379,,,1600,1,TRAY,stock,,,Supplier SKU: 000000007000009530
1131217,Jake Harris,1002338,,SMTSO-143-4ET,Pem,60,0.578534,,,100,1,CUT TAPE,stock,,Yes,Supplier SKU: 153-SMTSO-143-4ET
1131217,Jake Harris,1002390,,0216.200MXP,Littelfuse,40,0.8884,,,50,1,,stock,China,Yes,Supplier SKU: 0216.200MXP
1131217,Jake Harris,1002331,,LT1097S8,Analog Devices Inc.,10,3.963898,,,2500,2500,T&R,stock,,,Supplier SKU: 505-LT1097S8#TRPBFTR-ND
1131217,Jake Harris,1002330,,C1206C106K3RAC,Kemet,140,0.063,,,4000,2000,T&R,stock,,Yes,Supplier SKU: C1206C106K3RAC7800
1131217,Jake Harris,1002338,,551SCMGI,Renesas Electronics,25,1.126267,,,100,1,CUT TAPE,stock,,Yes,Supplier SKU: 972-551SCMGI
1131217,Jake Harris,1002409,,103361-6,TE Connectivity / AMP Brand,10,1.859999,,,69,23,TUBE,stock,Mexico,No,Supplier SKU: 103361-6
1131217,Jake Harris,1002330,,TNPW08051K91BEEN,Vishay,100,0.203,,,2000,1000,T&R,stock,,Yes,Supplier SKU: TNPW08051K91BEEN
1131217,Jake Harris,1002689,,SSW-104-06-G-S,SAMTEC,10,0.645,,,1000,1,Layer,stock,,,Supplier SKU: SSW-104-06-G-S
1131217,Jake Harris,1002331,,TLC7733IPWR,Texas Instruments,20,1.121326,,,4000,2000,T&R,stock,,,Supplier SKU: 296-3285-2-ND
1131217,Jake Harris,1002338,,KFS2-256,Pem,50,0.393725,,,100,1,,stock,,Yes,Supplier SKU: 153-KFS2-256
1131217,Jake Harris,1002394,,FC4L90R005FER,Ohmite,20,0.584,,,10,1,EACH,stock,,,Supplier SKU: 13AH3210
1131217,Jake Harris,1002394,,7443551280,WURTH ELEKTRONIK,10,1.779999,,,10,1,CUT TAPE,stock,,,Supplier SKU: 46T8801
1131217,Jake Harris,1002390,,1A1119-10-R,EATON CORPORATION,105,0.0882,,,1,1,BULK,stock,Taiwan,Yes,Supplier SKU: 1762_00947718
1131217,Jake Harris,1002394,,5-103361-4,AMP - TE CONNECTIVITY,10,1.349999,,,10,1,EACH,stock,,,Supplier SKU: 98K9527
1131217,Jake Harris,1002331,,67997-126HLF,Amphenol ICC (FCI),15,1.405022,,,200,1,BAG,stock,,,Supplier SKU: 609-3231-ND
1131217,Jake Harris,1002338,,KFE-M3-6ET,Pem,40,0.377654,,,100,1,,stock,,Yes,Supplier SKU: 153-KFE-M3-6ET
1131217,Jake Harris,1002338,,0477.800MXP,Littelfuse,20,1.274918,,,50,1,BULK,stock,,Yes,Supplier SKU: 576-0477.800MXP
1131217,Jake Harris,1002339,,555-2401F,DIALIGHT,20,0.737599,,,1800,100,,stock,,Yes,Supplier SKU: 000000000001270713
1131217,Jake Harris,1006939,,ZXTN07045EFFTA,DIODES INCORPORATED,15,0.171627,,,84000,3000,T&R,stock,,,Supplier SKU: DIIZXTN07045EFFTA
1131217,Jake Harris,1002390,,C0805C102JBRACTU,Kemet,100,0.0621,,,145,1,,stock,Mexico,Yes,Supplier SKU: C0805C102JBRACTU
1131217,Jake Harris,1002331,,MBRBF30200CT-TP,MCC (Micro Commercial Components),10,1.329544,,,3000,1500,T&R,stock,,,Supplier SKU: 353-MBRBF30200CT-TPTR-ND
1131217,Jake Harris,1002390,,MAX7325ATG+,MAXIM,10,1.68,,,300,75,TUBE,stock,Taiwan,Yes,Supplier SKU: 1762_17861218
1131217,Jake Harris,1002331,,SRU2013-2R2Y,Bourns Inc.,30,0.387163,,,2400,1200,T&R,stock,,,Supplier SKU: SRU2013-2R2YTR-ND
1131217,Jake Harris,1002409,,43160-0306,MOLEX / WALDOM,10,1.33,,,2000,1,BAG,stock,Mexico,Yes,Supplier SKU: 43160-0306
