RFQ Search Key,Buyer,Business Partner Search Key,Contact,MPN,MFR Text,Quoted Quantity,Cost,Currency,Date Code,MOQ,SPQ,Packaging,Lead Time,COO,RoHS,Vendor Notes
1131217,Jake Harris,1002331,,ADA4891-2ARZ,Analog Devices Inc.,120,0.96658,GBP,,5000,2500,REEL,stock,,,Supplier SKU: ADA4891-2ARZ-RLTR-ND
1131217,Jake Harris,1002394,,MP9100-5.00-1%,CADDOCK,20,9.73,,,25,1,BULK,stock,,,Supplier SKU: 73K1970
1131217,Jake Harris,1002331,,DRR7016C,Nidec Components Corporation,85,1.7647,GBP,,100,1,F-TUBE,stock,,,Supplier SKU: 563-2111-5-ND
1131217,Jake Harris,1002331,,LT1376HVIS#PBF,Analog Devices Inc.,20,7.513,GBP,,50,1,F-TUBE,stock,,,Supplier SKU: LT1376HVIS#PBF-ND
1131217,Jake Harris,1002331,,MAX13035EETE+,Analog Devices Inc./Maxim Integrated,30,5.58008,GBP,,2500,2500,REEL,stock,,,Supplier SKU: MAX13035EETE+TTR-ND
1131217,Jake Harris,1002331,,MP9100-20.0-1%,Caddock Electronics Inc.,20,7.5164,GBP,,25,1,F-TUBE,stock,,,Supplier SKU: MP9100-20.0F-ND
1131217,Jake Harris,1002394,,MP9100-10.0-1%,CADDOCK,20,9.38,,,25,1,BULK,stock,,,Supplier SKU: 73K1966
1131217,Jake Harris,1002331,,C2220C303KHRLCAUTO,Kemet,80,1.52835,GBP,,600,300,REEL,stock,,,Supplier SKU: 399-C2220C303KHRLCAUTOTR-ND
1131217,Jake Harris,1002310,,BBS-120-G-A,MULTICOMP PRO,20,0.146,GBP,,50,1,BULK,stock,Taiwan,,Supplier SKU: 1593423
1131217,Jake Harris,1002394,,TSW-108-17-G-S,SAMTEC,80,0.709,,,100,1,BULK,stock,,,Supplier SKU: 12P1683
1131217,Jake Harris,1002331,,CT418-HSN830DR,ALLEGRO MICROSYSTEMS,105,1.32203,GBP,,4000,2000,REEL,stock,,,Supplier SKU: 620-CT418-HSN830DRTR-ND
1131217,Jake Harris,1001051,,PCAN0805E49R9BST5,Vishay,160,0.675,,,1000,500,REEL,stock,,,Supplier SKU: 000000007002046817
1131217,Jake Harris,1002390,,350713-4,TE Connectivity,40,2.88,EUR,,10058,94,BULK,stock,China,Yes,Supplier SKU: 0323_01935836
1131217,Jake Harris,1002331,,TLK110PTR,Texas Instruments,30,3.9913,GBP,,1000,1000,REEL,stock,,,Supplier SKU: 296-30096-2-ND
1131217,Jake Harris,1002338,,MP9100-40.0-1%,CADDOCK,20,6.7,GBP,,25,1,F-TUBE,stock,,,Supplier SKU: 684-MP9100-40
1131217,Jake Harris,1002331,,AD5696RBRUZ,Analog Devices Inc.,10,13.34854,GBP,,96,1,F-TUBE,stock,,,Supplier SKU: 505-AD5696RBRUZ-ND
1131217,Jake Harris,1001051,,HFBR-2531ETZ,Broadcom,10,13.39958,,,400,1,F-TUBE,stock,,,Supplier SKU: 000000000008946216
1131217,Jake Harris,1002338,,RA73F1J200RBTDF,TE Connectivity / Holsworthy,120,0.4,GBP,,5000,5000,REEL,stock,,Yes,Supplier SKU: 279-RA73F1J200RBTD
1131217,Jake Harris,1002338,,HFBR-1531ETZ,BROADCOM / AVAGO,10,10.73,GBP,,100,1,F-TUBE,stock,,Yes,Supplier SKU: 630-HFBR-1531ETZ
1131217,Jake Harris,1002394,,ADG431BRZ,Vishay,20,0.913,,,25,1,BULK,stock,,,Supplier SKU: 04AC0137
1131217,Jake Harris,1002338,,M2022-ALC,Coilcraft,85,1.27,GBP,,100,1,REEL,stock,,Yes,Supplier SKU: 994-M2022-ALC
1131217,Jake Harris,1002331,,CKG57NX7R1H106M500JH,TDK Corporation,40,1.49785,GBP,,2000,1000,REEL,stock,,,Supplier SKU: 445-2399-2-ND
1131217,Jake Harris,1002390,,AD5292BRUZ-20,ANALOG DEVICES,20,4.08,,,1,1,F-TUBE,stock,Philippines,Yes,Supplier SKU: 1762_00519806
1131217,Jake Harris,1002331,,4922R-32L,DELEVAN,30,1.71099,GBP,,1600,800,REEL,stock,,,Supplier SKU: DN7812TR-ND
1131217,Jake Harris,1002331,,MT47H128M16RT-25E:C TR,Micron Technology Inc.,10,9.85729,GBP,,2000,2000,REEL,stock,,,Supplier SKU: 557-1919-2-ND
1131217,Jake Harris,1002394,,AD586KRZ,ANALOG DEVICES,10,6.16,,,25,1,BULK,stock,,,Supplier SKU: 73Y5222
1131217,Jake Harris,1002331,,X-1569,"iNRCORE, LLC",10,9.61503,GBP,,400,400,REEL,stock,,No,Supplier SKU: 1902-1056-2-ND
1131217,Jake Harris,1002310,,428195223,MOLEX,10,8.12,GBP,,25,1,BULK,stock,Mexico,,Supplier SKU: 3863075
1131217,Jake Harris,1002400,,XEL6060-821MEC,Coilcraft,40,2.302,GBP,,100,1,CUT TAPE,stock,,,Supplier SKU: 4652-XEL6060-821MEC-ND
1131217,Jake Harris,1002331,,K202XHT-E9S-N,"Kycon, Inc.",35,2.24567,GBP,,60,1,F-TUBE,stock,,,Supplier SKU: 2092-K202XHT-E9S-N-ND
1131217,Jake Harris,1002331,,FT234XD-R,"FTDI, Future Technology Devices International Ltd",45,1.2515,GBP,,5000,5000,REEL,stock,,,Supplier SKU: 768-1178-2-ND
1131217,Jake Harris,1002331,,524MILF,Renesas Electronics Corporation,30,1.76927,GBP,,3000,3000,REEL,stock,,,Supplier SKU: 800-2270-2-ND
1131217,Jake Harris,1002409,,IPL1-112-02-L-D-K,SAMTEC,20,3.3,,,50,1,F-TUBE,stock,Malaysia,Yes,Supplier SKU: IPL1-112-02-L-D-K
1131217,Jake Harris,1002331,,WSLP25124L000DEA,Vishay Dale,30,1.11894,GBP,,4000,2000,REEL,stock,,,Supplier SKU: 541-WSLP25124L000DEATR-ND
1131217,Jake Harris,1002331,,ERA2ARB2431X,Panasonic Electronic Components,240,0.1773,GBP,,20000,10000,REEL,stock,,,Supplier SKU: P17991TR-ND
1131217,Jake Harris,1002338,,IXFY26N30X3,IXYS,20,1.9,GBP,,10,1,F-TUBE,stock,,,Supplier SKU: 747-IXFY26N30X3
1131217,Jake Harris,1002390,,LTC4231HMS-1#PBF,ANALOG DEVICES,10,4.62,,,111,37,F-TUBE,stock,Thailand,Yes,Supplier SKU: 1762_09274599
1131217,Jake Harris,1002331,,UC2825AQDWREP,Texas Instruments,10,4.37229,GBP,,2000,2000,REEL,stock,,,Supplier SKU: 296-19565-2-ND
1131217,Jake Harris,1002331,,0791091019,MOLEX,10,4.61462,GBP,,13,1,F-TUBE,stock,,,Supplier SKU: 23-0791091019-ND
1131217,Jake Harris,1002331,,SMCJ1.5KE30A-TP,MCC (Micro Commercial Components),180,0.09304,GBP,,6000,3000,REEL,stock,,,Supplier SKU: SMCJ1.5KE30A-TPMSTR-ND
1131217,Jake Harris,1002338,,LMZM23600SILT,Texas Instruments,10,3.31,GBP,,25,1,REEL,stock,,Yes,Supplier SKU: 595-LMZM23600SILT
1131217,Jake Harris,1002338,,TPS3837K33DBVT,Texas Instruments,15,1.56,GBP,,25,1,REEL,stock,,Yes,Supplier SKU: 595-TPS3837K33DBVR
1131217,Jake Harris,1002394,,MAX5917AESE+,ANALOG DEVICES,10,1.69,,,10,1,BULK,stock,,,Supplier SKU: 73Y5095
1131217,Jake Harris,1002310,,AS7C34098A-10TCN,Alliance Memory,10,4.73,GBP,,25,1,BULK,stock,Taiwan,,Supplier SKU: 4260899
1131217,Jake Harris,1002330,,IPL1-108-02-L-D-K,SAMTEC,20,2.12,,,400,200,REEL,stock,,Yes,Supplier SKU: IPL1-108-02-L-D-K-TR
1131217,Jake Harris,1002331,,REF5040AID,Texas Instruments,10,1.36392,GBP,,5000,2500,REEL,stock,,,Supplier SKU: 296-46190-2-ND
1131217,Jake Harris,1002310,,XLH536003.072000I,RENESAS,25,1.22,GBP,,50,1,BULK,stock,Taiwan,,Supplier SKU: 3381394
1131217,Jake Harris,1002330,,C1206C106K3RAC,Kemet,140,0.063,,,4000,2000,REEL,stock,,Yes,Supplier SKU: C1206C106K3RAC7800
1131217,Jake Harris,1002409,,103361-6,TE Connectivity / AMP Brand,10,1.86,,,69,23,F-TUBE,stock,Mexico,No,Supplier SKU: 103361-6
1131217,Jake Harris,1002330,,TNPW08051K91BEEN,Vishay,100,0.203,,,2000,1000,REEL,stock,,Yes,Supplier SKU: TNPW08051K91BEEN
1131217,Jake Harris,1002689,,SSW-104-06-G-S,SAMTEC,10,0.645,,,1000,1,BULK,stock,,,Supplier SKU: SSW-104-06-G-S
1131217,Jake Harris,1002331,,TLC7733IPWR,Texas Instruments,20,0.83731,GBP,,4000,2000,REEL,stock,,,Supplier SKU: 296-3285-2-ND
1131217,Jake Harris,1002394,,FC4L90R005FER,Ohmite,20,0.584,,,10,1,BULK,stock,,,Supplier SKU: 13AH3210
1131217,Jake Harris,1002331,,67997-126HLF,Amphenol ICC (FCI),15,1.04915,GBP,,200,1,BULK,stock,,,Supplier SKU: 609-3231-ND
1131217,Jake Harris,1002331,,MBRBF30200CT-TP,MCC (Micro Commercial Components),10,0.99279,GBP,,3000,1500,REEL,stock,,,Supplier SKU: 353-MBRBF30200CT-TPTR-ND
1131217,Jake Harris,1002390,,MAX7325ATG+,MAXIM,10,1.68,,,300,75,F-TUBE,stock,Taiwan,Yes,Supplier SKU: 1762_17861218
1131217,Jake Harris,1002331,,SRU2013-2R2Y,Bourns Inc.,30,0.2891,GBP,,2400,1200,REEL,stock,,,Supplier SKU: SRU2013-2R2YTR-ND
1131217,Jake Harris,1002409,,43160-0306,MOLEX / WALDOM,10,1.33,,,2000,1,BULK,stock,Mexico,Yes,Supplier SKU: 43160-0306
1131217,Jake Harris,1002394,,MTSW-104-23-G-S-255,SAMTEC,10,0.367,,,50,1,BULK,stock,,,Supplier SKU: 08W9007
1131217,Jake Harris,1002331,,CMF55237R00 FHEB,Vishay Dale,45,0.17752,GBP,,2000,1000,REEL,stock,,,Supplier SKU: CMF237HFTR-ND
1131217,Jake Harris,1002331,,REF3012AIDBZR,Texas Instruments,30,0.37825,GBP,,6000,3000,REEL,stock,,,Supplier SKU: 296-32213-2-ND
1131217,Jake Harris,1002394,,CDR31BX472BKUS,MULTICOMP PRO,30,0.026,,,4000,4000,REEL,stock,,,Supplier SKU: 94W8820
1131217,Jake Harris,1002331,,C0402C751G5GACTU,Kemet,25,0.28778,GBP,,10000,10000,REEL,stock,,,Supplier SKU: 399-C0402C751G5GACTUTR-ND
1131217,Jake Harris,1002409,,TC74A2-3.3VAT,Microchip Technology,10,1.36,,,250,50,F-TUBE,stock,China,Yes,Supplier SKU: TC74A2-3.3VAT
1131217,Jake Harris,1002390,,3299Z-1-202LF,BOURNS,10,0.249,,,1,1,F-TUBE,stock,CR,,Supplier SKU: 3299Z-1-202LF
1131217,Jake Harris,1002331,,PA0368.050NL,PULSE ELECTRONICS,10,1.00136,GBP,,2200,1100,REEL,stock,,,Supplier SKU: 553-3809-2-ND
1131217,Jake Harris,1002330,,TNPW0402249RBYEP,Vishay,40,0.299,,,2000,1000,REEL,stock,,Yes,Supplier SKU: TNPW0402249RBYEP
1131217,Jake Harris,1002331,,H11N1SR2M,ONSEMI,10,0.61461,GBP,,2000,1000,REEL,stock,,,Supplier SKU: H11N1SR2MTR-ND
1131217,Jake Harris,1002331,,RG2012P-1071-B-T5,Susumu,125,0.04084,GBP,,10000,5000,REEL,stock,,,Supplier SKU: 408-RG2012P-1071-B-T5TR-ND
1131217,Jake Harris,1002331,,CRCW2512160KJNEG,Vishay Dale,70,0.03362,GBP,,4000,2000,REEL,stock,,,Supplier SKU: 541-160KXTR-ND
1131217,Jake Harris,1002331,,PATT0603E4992BGT1,Vishay Dale Thin Film,10,0.46681,GBP,,2000,1000,REEL,stock,,,Supplier SKU: 764-1030-2-ND
1131217,Jake Harris,1002331,,74HCT7541PW118,Nexperia USA Inc.,10,0.21777,GBP,,5000,2500,REEL,stock,,,"Supplier SKU: 1727-74HCT7541PW,118TR-ND"
1131217,Jake Harris,1002331,,RG2012P-2742-B-T5,Susumu,20,0.04084,GBP,,10000,5000,REEL,stock,,,Supplier SKU: RG20P27.4KBTR-ND
1131217,Jake Harris,1002338,,251R15S390JV4E,Johanson Technology,10,0.12,GBP,,100,1,REEL,stock,,Yes,Supplier SKU: 609-251R15S390JV4E
1131217,Jake Harris,1002338,,TNPW120690K9BEEA,Vishay,10,0.254,GBP,,100,1,REEL,stock,,Yes,Supplier SKU: 71-TNPW120690K9BEEA
1131217,Jake Harris,1002331,,500-231,Yageo,10,0.18144,GBP,,4000,2000,REEL,stock,,,Supplier SKU: 311-4539-2-ND
1131217,Jake Harris,1002331,,RG2012P-2371-B-T5,Susumu,40,0.04084,GBP,,10000,5000,REEL,stock,,,Supplier SKU: 408-RG2012P-2371-B-T5TR-ND
1131217,Jake Harris,1002338,,RG2012P-1961-B-T5,Susumu,20,0.1,GBP,,100,1,REEL,stock,,Yes,Supplier SKU: 754-RG2012P-1961-BT5
1131217,Jake Harris,1002331,,RK73H2HTTE80R6F,"KOA Speer Electronics, Inc.",10,0.03364,GBP,,8000,4000,REEL,stock,,,Supplier SKU: 2019-RK73H2HTTE80R6FTR-ND
1131217,Jake Harris,1002390,,ET1100,Vishay,1,0.0847,EUR,,4000,4000,BULK,stock,China,Yes,Supplier SKU: 0323_00194804
1131217,Jake Harris,1002331,,702910000,Würth Elektronik,1,0.145,GBP,,10,1,BULK,stock,,,Supplier SKU: 732-9619-ND
